time,SMA
2015-11-02,33.3513
2015-10-30,33.2063
2015-10-29,33.0388
2015-10-28,32.8373
2015-10-27,32.6088
2015-10-26,32.3473
2015-10-23,32.0558
2015-10-22,31.7513
2015-10-21,31.4553
2015-10-20,31.2238
2015-10-19,30.9853
2015-10-16,30.7638
2015-10-15,30.5628
2015-10-14,30.4108
2015-10-13,30.2593
2015-10-12,30.1438
2015-10-09,30.0028
2015-10-08,29.8693
2015-10-07,29.7068
2015-10-06,29.5530
2015-10-05,29.4410
2015-10-02,29.3065
2015-10-01,29.2350
2015-09-30,29.1650
2015-09-29,29.0490
2015-09-28,29.0140
2015-09-25,28.9970
2015-09-24,28.9425
2015-09-23,28.8835
